Track,EndingPosition,StartingPosition,CarNumber,Driver,Sponsor,Owner,CarManufacturer,TrackType,Length
Indianapolis,19,25,11,DennyHamlin,Yahoo!,JoeGibbs,Toyota,Oval,200
Indianapolis,20,22,6,BradKeselowski,Socios.com,JackRoush,Ford,Oval,200
Indianapolis,21,24,21,HarrisonBurton,DEXImaging,WoodBrothers,Ford,Oval,200
Indianapolis,22,11,33,BrodieKostecki,MobileX,RichardChildress,Chevrolet,Oval,200
Indianapolis,23,38,4,KevinHarvick,Mobil1,StewartHaasRacing,Ford,Oval,200
Indianapolis,24,37,42,MikeRockenfeller,SunseekerResort,LegacyMotorClub,Chevrolet,Oval,200
Indianapolis,25,34,47,RickyStenhouseJr,Kroger/FrostedFlakes,JTG-DaughertyRacing,Chevrolet,Oval,200
Indianapolis,26,26,16,A.J.Allmendinger,Dyna-GroSeed,MatthewKaulig,Chevrolet,Oval,200
Indianapolis,27,35,77,TyDillon,RazeTea,SpireMotorsports,Chevrolet,Oval,200
Indianapolis,28,31,15,JensonButton,Mobil1,RickWare,Ford,Oval,200
Indianapolis,29,14,7,CoreyLaJoie,Gainbridge,SpireMotorsports,Chevrolet,Oval,200
Indianapolis,30,29,51,AndyLally,CampingWorld,RickWare,Ford,Oval,200
Indianapolis,31,30,41,RyanPreece,PurdueUniversity,StewartHaasRacing,Ford,Oval,200
Indianapolis,32,32,78,JoshBilicki,ZeiglerAutoGroup,B.J.McLeod,Chevrolet,Oval,200
Indianapolis,33,28,67,KamuiKobayashi,ToyotaGenuineParts,23XIRacing,Toyota,Oval,200
Indianapolis,34,18,22,JoeyLogano,ShellPennzoil,RogerPenske,Ford,Oval,200
Indianapolis,35,36,43,ErikJones,Allegiant,LegacyMotorClub,Chevrolet,Oval,200
Indianapolis,36,5,8,KyleBusch,3CHI,RichardChildress,Chevrolet,Oval,200
Indianapolis,37,23,38,ToddGilliland,gener8torSkills,BobJenkins,Ford,Oval,200
Indianapolis,38,15,31,JustinHaley,LeafFilterGutterProtection,MatthewKaulig,Chevrolet,Oval,200
Indianapolis,39,33,10,AricAlmirola,Ford,StewartHaasRacing,Ford,Oval,200
WatkinsGlen,1,2,24,WilliamByron,Valvoline,RickHendrick,Chevrolet,Road,221
WatkinsGlen,2,1,11,DennyHamlin,MavisTires&Brakes,JoeGibbs,Toyota,Road,221
WatkinsGlen,3,7,20,ChristopherBell,DEWALTConcreteTotalSolutions,JoeGibbs,Toyota,Road,221
WatkinsGlen,4,6,16,A.J.Allmendinger,Celsius,MatthewKaulig,Chevrolet,Road,221
WatkinsGlen,5,4,54,TyGibbs,MonsterEnergy,JoeGibbs,Toyota,Road,221
WatkinsGlen,6,19,19,MartinTruexJr,Siemens,JoeGibbs,Toyota,Road,221
WatkinsGlen,7,13,17,ChrisBuescher,Fastenal,JackRoush,Ford,Road,221
WatkinsGlen,8,8,45,TylerReddick,ToyotaSmartPath,23XIRacing,Toyota,Road,221
WatkinsGlen,9,23,12,RyanBlaney,MenardsRichmondWaterHeaters,RogerPenske,Ford,Road,221
WatkinsGlen,10,11,22,JoeyLogano,ShellPennzoil,RogerPenske,Ford,Road,221
WatkinsGlen,11,25,38,ToddGilliland,Serial1.comE-Bikes,BobJenkins,Ford,Road,221
WatkinsGlen,12,12,23,BubbaWallace,McDonald's,23XIRacing,Toyota,Road,221
WatkinsGlen,13,28,47,RickyStenhouseJr,Sugarlands/EggoBrunchinaJarSippin'Cre,JTG-DaughertyRacing,Chevrolet,Road,221
WatkinsGlen,14,9,8,KyleBusch,MarkIII,RichardChildress,Chevrolet,Road,221
WatkinsGlen,15,24,6,BradKeselowski,BuildSubmarines.com,JackRoush,Ford,Road,221
WatkinsGlen,16,17,2,AustinCindric,AutoTrader,RogerPenske,Ford,Road,221
WatkinsGlen,17,30,41,RyanPreece,UnitedRentals,StewartHaasRacing,Ford,Road,221
WatkinsGlen,18,22,1,RossChastain,MooseFraternity,TrackhouseRacing,Chevrolet,Road,221
WatkinsGlen,19,21,42,MikeRockenfeller,SunseekerResort,LegacyMotorClub,Chevrolet,Road,221
WatkinsGlen,20,10,7,CoreyLaJoie,Gainbridge,SpireMotorsports,Chevrolet,Road,221
WatkinsGlen,21,33,4,KevinHarvick,BuschLight,StewartHaasRacing,Ford,Road,221
WatkinsGlen,22,14,99,DanielSuarez,Freeway.com,TrackhouseRacing,Chevrolet,Road,221
WatkinsGlen,23,18,48,AlexBowman,Ally,RickHendrick,Chevrolet,Road,221
WatkinsGlen,24,20,31,JustinHaley,LeafFilterGutterProtection,MatthewKaulig,Chevrolet,Road,221
WatkinsGlen,25,29,15,AndyLally,CampingWorld,RickWare,Ford,Road,221
WatkinsGlen,26,5,5,KyleLarson,HendrickCars.com,RickHendrick,Chevrolet,Road,221
WatkinsGlen,27,35,78,JoshBilicki,ZeiglerAutoGroup,B.J.McLeod,Chevrolet,Road,221
WatkinsGlen,28,34,51,ColeCuster,Biohaven/JacobCo.,RickWare,Ford,Road,221
WatkinsGlen,29,31,43,ErikJones,Allegiant,LegacyMotorClub,Chevrolet,Road,221
WatkinsGlen,30,27,10,AricAlmirola,GoBowling,StewartHaasRacing,Ford,Road,221
WatkinsGlen,31,16,3,AustinDillon,Okuma,RichardChildress,Chevrolet,Road,221
WatkinsGlen,32,15,9,ChaseElliott,NAPAAutoParts,RickHendrick,Chevrolet,Road,221
WatkinsGlen,33,32,21,HarrisonBurton,DEXImaging,WoodBrothers,Ford,Road,221
WatkinsGlen,34,36,77,TyDillon,FerrisCommercialMowers,SpireMotorsports,Chevrolet,Road,221
WatkinsGlen,35,26,14,ChaseBriscoe,MahindraTractors,StewartHaasRacing,Ford,Road,221
WatkinsGlen,36,3,34,MichaelMcDowell,Love'sTravelStops,BobJenkins,Ford,Road,221
Daytona,1,11,17,ChrisBuescher,FifthThirdBank,JackRoush,Ford,SuperSpeedway,408
Daytona,2,12,6,BradKeselowski,King'sHawaiian,JackRoush,Ford,SuperSpeedway,408
Daytona,3,2,10,AricAlmirola,Smithfield,StewartHaasRacing,Ford,SuperSpeedway,408
Daytona,4,23,9,ChaseElliott,Llumar,RickHendrick,Chevrolet,SuperSpeedway,408
Daytona,5,14,22,JoeyLogano,ShellPennzoil,RogerPenske,Ford,SuperSpeedway,408
Daytona,6,31,48,AlexBowman,AllyArena,RickHendrick,Chevrolet,SuperSpeedway,408
Daytona,7,18,8,KyleBusch,Cheddar'sScratchKitchen,RichardChildress,Chevrolet,SuperSpeedway,408
Daytona,8,27,24,WilliamByron,RaptorTough.com,RickHendrick,Chevrolet,SuperSpeedway,408
Daytona,9,10,4,KevinHarvick,Gearwrench,StewartHaasRacing,Ford,SuperSpeedway,408
Daytona,10,37,7,CoreyLaJoie,NEGU,SpireMotorsports,Chevrolet,SuperSpeedway,408
Daytona,11,30,77,TyDillon,Gainbridge,SpireMotorsports,Chevrolet,SuperSpeedway,408
Daytona,12,4,23,BubbaWallace,ColumbiaSportswearCompany,23XIRacing,Toyota,SuperSpeedway,408
Daytona,13,39,34,MichaelMcDowell,Fr8Auctions,BobJenkins,Ford,SuperSpeedway,408
Daytona,14,26,62,AustinHill,UnitedRentals/BeardOil,BeardMotorsports,Chevrolet,SuperSpeedway,408
Daytona,15,36,13,ChandlerSmith,"QuickTieProducts,Inc.",MatthewKaulig,Chevrolet,SuperSpeedway,408
Daytona,16,15,20,ChristopherBell,Yahoo!,JoeGibbs,Toyota,SuperSpeedway,408
Daytona,17,25,1,RossChastain,WorldwideExpress,TrackhouseRacing,Chevrolet,SuperSpeedway,408
Daytona,18,24,43,ErikJones,Allegiant,LegacyMotorClub,Chevrolet,SuperSpeedway,408
Daytona,19,33,51,J.J.Yeley,Biohaven/JacobCo.,RickWare,Ford,SuperSpeedway,408
Daytona,20,22,99,DanielSuarez,Freeway.com,TrackhouseRacing,Chevrolet,SuperSpeedway,408
Daytona,21,28,31,JustinHaley,Celsius,MatthewKaulig,Chevrolet,SuperSpeedway,408
Daytona,22,29,42,JoshBerry,SunseekerResort,LegacyMotorClub,Chevrolet,SuperSpeedway,408
Daytona,23,38,78,B.J.McLeod,B'laster,B.J.McLeod,Chevrolet,SuperSpeedway,408
Daytona,24,13,19,MartinTruexJr,BassProShops/DucksUnlimited,JoeGibbs,Toyota,SuperSpeedway,408
Daytona,25,20,45,TylerReddick,TheBeastUnleashed,23XIRacing,Toyota,SuperSpeedway,408
Daytona,26,19,11,DennyHamlin,FedExCares,JoeGibbs,Toyota,SuperSpeedway,408
Daytona,27,7,5,KyleLarson,HendrickCars.com,RickHendrick,Chevrolet,SuperSpeedway,408
Daytona,28,3,21,HarrisonBurton,DEXImaging,WoodBrothers,Ford,SuperSpeedway,408
Daytona,29,17,16,A.J.Allmendinger,ActionIndustries,MatthewKaulig,Chevrolet,SuperSpeedway,408
Daytona,30,1,14,ChaseBriscoe,MagicalVacationPlanner,StewartHaasRacing,Ford,SuperSpeedway,408
Daytona,31,9,41,RyanPreece,RaceChoice.com,StewartHaasRacing,Ford,SuperSpeedway,408
Daytona,32,35,38,ToddGilliland,BootBarn,BobJenkins,Ford,SuperSpeedway,408
Daytona,33,21,3,AustinDillon,BREZTRI,RichardChildress,Chevrolet,SuperSpeedway,408
Daytona,34,32,47,RickyStenhouseJr,BoostbyKroger/Entenmann's,JTG-DaughertyRacing,Chevrolet,SuperSpeedway,408
Daytona,35,5,54,TyGibbs,MonsterEnergy,JoeGibbs,Toyota,SuperSpeedway,408
Daytona,36,8,12,RyanBlaney,AdvanceAutoParts,RogerPenske,Ford,SuperSpeedway,408
Daytona,37,16,2,AustinCindric,MenardsCardellCabinetry,RogerPenske,Ford,SuperSpeedway,408
Daytona,38,6,36,RileyHerbst,MonsterEnergyZeroSugar,BobJenkins,Ford,SuperSpeedway,408
Daytona,39,34,15,BrennanPoole,FinanceProPlus,RickWare,Ford,SuperSpeedway,408
Darlington,1,18,5,KyleLarson,HendrickCars.com,RickHendrick,Chevrolet,Oval,501
Darlington,2,3,45,TylerReddick,JordanBrand,23XIRacing,Toyota,Oval,501
Darlington,3,8,17,ChrisBuescher,BuildSubmarines.com,JackRoush,Ford,Oval,501
Darlington,4,23,24,WilliamByron,LibertyUniversity,RickHendrick,Chevrolet,Oval,501
Darlington,5,27,1,RossChastain,Unishippers,TrackhouseRacing,Chevrolet,Oval,501
Darlington,6,5,6,BradKeselowski,SolomonPlumbing,JackRoush,Ford,Oval,501
Darlington,7,19,23,BubbaWallace,McDonald's,23XIRacing,Toyota,Oval,501
Darlington,8,13,9,ChaseElliott,NAPAAutoParts,RickHendrick,Chevrolet,Oval,501
Darlington,9,4,12,RyanBlaney,MenardsRichmondWaterHeaters,RogerPenske,Ford,Oval,501
Darlington,10,20,43,ErikJones,Allegiant,LegacyMotorClub,Chevrolet,Oval,501
Darlington,11,11,8,KyleBusch,McLarenCustomGrills,RichardChildress,Chevrolet,Oval,501
Darlington,12,6,22,JoeyLogano,ShellPennzoil,RogerPenske,Ford,Oval,501
Darlington,13,16,16,A.J.Allmendinger,ActionIndustries,MatthewKaulig,Chevrolet,Oval,501
Darlington,14,10,10,AricAlmirola,Smithfield,StewartHaasRacing,Ford,Oval,501
Darlington,15,12,14,ChaseBriscoe,HighPoint.comLadyinBlack,StewartHaasRacing,Ford,Oval,501
Darlington,16,25,47,RickyStenhouseJr,BoostbyKroger/IrishSpring,JTG-DaughertyRacing,Chevrolet,Oval,501
Darlington,17,15,42,CarsonHocevar,SunseekerResort,LegacyMotorClub,Chevrolet,Oval,501
Darlington,18,31,19,MartinTruexJr,BassProShops,JoeGibbs,Toyota,Oval,501
Darlington,19,7,4,KevinHarvick,Mobil1Take5,StewartHaasRacing,Ford,Oval,501
Darlington,20,28,3,AustinDillon,Morgan&Morgan,RichardChildress,Chevrolet,Oval,501
Darlington,21,17,54,TyGibbs,MonsterEnergy,JoeGibbs,Toyota,Oval,501
Darlington,22,22,7,CoreyLaJoie,Gainbridge,SpireMotorsports,Chevrolet,Oval,501
Darlington,23,1,20,ChristopherBell,Yahoo!,JoeGibbs,Toyota,Oval,501
Darlington,24,29,31,JustinHaley,LeafFilterGutterProtection,MatthewKaulig,Chevrolet,Oval,501
Darlington,25,2,11,DennyHamlin,SportClipsHaircuts,JoeGibbs,Toyota,Oval,501
Darlington,26,30,38,ToddGilliland,QuincyCompressor,BobJenkins,Ford,Oval,501
Darlington,27,35,51,RyanNewman,PartsPlus/Biohaven,RickWare,Ford,Oval,501
Darlington,28,34,41,RyanPreece,HaasTooling.com,StewartHaasRacing,Ford,Oval,501
Darlington,29,26,77,TyDillon,RazeEnergyBlueShock,SpireMotorsports,Chevrolet,Oval,501
Darlington,30,33,15,J.J.Yeley,Ollie'sBargainOutlet,RickWare,Ford,Oval,501
Darlington,31,14,2,AustinCindric,DiscountTire,RogerPenske,Ford,Oval,501
Darlington,32,9,34,MichaelMcDowell,StageFront.VIP,BobJenkins,Ford,Oval,501
Darlington,33,24,48,AlexBowman,Ally,RickHendrick,Chevrolet,Oval,501
Darlington,34,21,99,DanielSuarez,Freeway.com,TrackhouseRacing,Chevrolet,Oval,501
Darlington,35,32,21,HarrisonBurton,Motorcraft/QuickLane,WoodBrothers,Ford,Oval,501
Darlington,36,36,78,B.J.McLeod,Affliction,B.J.McLeod,Chevrolet,Oval,501
Kansas,1,5,45,TylerReddick,MoneyLion,23XIRacing,Toyota,Oval,402
Kansas,2,14,11,DennyHamlin,Yahoo!,JoeGibbs,Toyota,Oval,402
Kansas,3,19,43,ErikJones,Allegiant,LegacyMotorClub,Chevrolet,Oval,402
Kansas,4,2,5,KyleLarson,HendrickCars.com,RickHendrick,Chevrolet,Oval,402
Kansas,5,11,22,JoeyLogano,ShellPennzoil,RogerPenske,Ford,Oval,402
Kansas,6,4,9,ChaseElliott,NAPAAutoParts,RickHendrick,Chevrolet,Oval,402
Kansas,7,35,8,KyleBusch,Casey'sGeneralStore,RichardChildress,Chevrolet,Oval,402
Kansas,8,1,20,ChristopherBell,DEWALTPerform&Protect,JoeGibbs,Toyota,Oval,402
Kansas,9,12,6,BradKeselowski,BuildSubmarines.com,JackRoush,Ford,Oval,402
Kansas,10,23,48,AlexBowman,Ally,RickHendrick,Chevrolet,Oval,402
Kansas,11,20,4,KevinHarvick,SunnyD,StewartHaasRacing,Ford,Oval,402
Kansas,12,17,12,RyanBlaney,Wabash,RogerPenske,Ford,Oval,402
Kansas,13,6,1,RossChastain,Kubota,TrackhouseRacing,Chevrolet,Oval,402
Kansas,14,36,54,TyGibbs,MonsterEnergy,JoeGibbs,Toyota,Oval,402
Kansas,15,9,24,WilliamByron,RaptorTough.com,RickHendrick,Chevrolet,Oval,402
Kansas,16,15,99,DanielSuarez,Freeway.com,TrackhouseRacing,Chevrolet,Oval,402
Kansas,17,25,10,AricAlmirola,Smithfield,StewartHaasRacing,Ford,Oval,402
Kansas,18,28,41,RyanPreece,UnitedRentals,StewartHaasRacing,Ford,Oval,402
Kansas,19,26,14,ChaseBriscoe,MahindraTractors,StewartHaasRacing,Ford,Oval,402
Kansas,20,21,42,CarsonHocevar,SunseekerResorts,LegacyMotorClub,Chevrolet,Oval,402
Kansas,21,30,31,JustinHaley,Celsius,MatthewKaulig,Chevrolet,Oval,402
Kansas,22,24,7,CoreyLaJoie,Gainbridge,SpireMotorsports,Chevrolet,Oval,402
Kansas,23,16,47,RickyStenhouseJr,Dillons/NOSEnergyDrink,JTG-DaughertyRacing,Chevrolet,Oval,402
Kansas,24,27,51,ColeCuster,Biohaven/JacobCo.,RickWare,Ford,Oval,402
Kansas,25,32,38,ToddGilliland,BootBarn,BobJenkins,Ford,Oval,402
Kansas,26,7,34,MichaelMcDowell,Fr8Auctions.com,BobJenkins,Ford,Oval,402
Kansas,27,13,17,ChrisBuescher,Fastenal,JackRoush,Ford,Oval,402
Kansas,28,33,77,TyDillon,RazeTea,SpireMotorsports,Chevrolet,Oval,402
Kansas,29,34,78,SheldonCreed,Whelen,B.J.McLeod,Chevrolet,Oval,402
Kansas,30,22,16,A.J.Allmendinger,NutrienAgSolutions,MatthewKaulig,Chevrolet,Oval,402
Kansas,31,18,2,AustinCindric,MenardsRichmondWaterHeaters,RogerPenske,Ford,Oval,402
Kansas,32,10,23,BubbaWallace,ColumbiaSportswearCompany,23XIRacing,Toyota,Oval,402
Kansas,33,8,3,AustinDillon,BassProShops,RichardChildress,Chevrolet,Oval,402
Kansas,34,31,15,J.J.Yeley,JungleLaw,RickWare,Ford,Oval,402
Kansas,35,29,21,HarrisonBurton,MenardsMasterForce,WoodBrothers,Ford,Oval,402
Kansas,36,3,19,MartinTruexJr,BassProShops,JoeGibbs,Toyota,Oval,402
Bristol,1,2,11,DennyHamlin,FedExFreightDirect,JoeGibbs,Toyota,Oval,267
Bristol,2,36,5,KyleLarson,Valvoline/HendrickCars.com,RickHendrick,Chevrolet,Oval,267
Bristol,3,1,20,ChristopherBell,Reser'sFineFoods,JoeGibbs,Toyota,Oval,267
Bristol,4,20,17,ChrisBuescher,BuildSubmarines.com,JackRoush,Ford,Oval,267
Bristol,5,8,54,TyGibbs,MonsterEnergy,JoeGibbs,Toyota,Oval,267
Bristol,6,4,34,MichaelMcDowell,Love's/Delo,BobJenkins,Ford,Oval,267
Bristol,7,7,9,ChaseElliott,NAPAGoldFilters,RickHendrick,Chevrolet,Oval,267
Bristol,8,6,6,BradKeselowski,CastrolEdge,JackRoush,Ford,Oval,267
Bristol,9,3,24,WilliamByron,RelayPayments,RickHendrick,Chevrolet,Oval,267
Bristol,10,25,47,RickyStenhouseJr,ScottBrand,JTG-DaughertyRacing,Chevrolet,Oval,267
Bristol,11,16,42,CarsonHocevar,SunseekerResort,LegacyMotorClub,Chevrolet,Oval,267
Bristol,12,17,41,RyanPreece,OperatingEngineers,StewartHaasRacing,Ford,Oval,267
Bristol,13,13,48,AlexBowman,Ally,RickHendrick,Chevrolet,Oval,267
Bristol,14,9,23,BubbaWallace,ColumbiaSportswearCompany,23XIRacing,Toyota,Oval,267
Bristol,15,12,45,TylerReddick,JordanBrand,23XIRacing,Toyota,Oval,267
Bristol,16,30,38,ToddGilliland,SpeedyCash,BobJenkins,Ford,Oval,267
Bristol,17,18,3,AustinDillon,BassProShops,RichardChildress,Chevrolet,Oval,267
Bristol,18,26,10,AricAlmirola,Smithfield/IHOP,StewartHaasRacing,Ford,Oval,267
Bristol,19,5,19,MartinTruexJr,BassProShops,JoeGibbs,Toyota,Oval,267
Bristol,20,15,8,KyleBusch,Cheddar's/ALSCOUniforms,RichardChildress,Chevrolet,Oval,267
Bristol,21,24,99,DanielSuarez,AerialRecovery,TrackhouseRacing,Chevrolet,Oval,267
Bristol,22,11,12,RyanBlaney,AdvanceAutoParts,RogerPenske,Ford,Oval,267
Bristol,23,23,1,RossChastain,WorldwideExpress,TrackhouseRacing,Chevrolet,Oval,267
Bristol,24,31,43,ErikJones,U.S.AirForce,LegacyMotorClub,Chevrolet,Oval,267
Bristol,25,10,7,CoreyLaJoie,NEGU,SpireMotorsports,Chevrolet,Oval,267
Bristol,26,35,15,J.J.Yeley,SteakhouseEliteBurgers,RickWare,Ford,Oval,267
Bristol,27,14,14,ChaseBriscoe,RushTruckCenters/Cummins,StewartHaasRacing,Ford,Oval,267
Bristol,28,32,21,HarrisonBurton,Motorcraft/QuickLane,WoodBrothers,Ford,Oval,267
Bristol,29,21,4,KevinHarvick,Gearwrench,StewartHaasRacing,Ford,Oval,267
Bristol,30,22,16,A.J.Allmendinger,BargerPrecast,MatthewKaulig,Chevrolet,Oval,267
Bristol,31,34,78,B.J.McLeod,FREEDOMWORKSHERE.COM,B.J.McLeod,Chevrolet,Oval,267
Bristol,32,29,2,AustinCindric,MenardsMonster,RogerPenske,Ford,Oval,267
Bristol,33,33,77,TyDillon,Gainbridge,SpireMotorsports,Chevrolet,Oval,267
Bristol,34,28,22,JoeyLogano,ShellPennzoil,RogerPenske,Ford,Oval,267
Bristol,35,19,31,JustinHaley,MountainDew,MatthewKaulig,Chevrolet,Oval,267
Bristol,36,27,51,RyanNewman,Biohaven/JacobCo.,RickWare,Ford,Oval,267
FortWorth,1,18,24,WilliamByron,LibertyUniversity,RickHendrick,Chevrolet,Oval,401
FortWorth,2,5,1,RossChastain,WorldwideExpress,TrackhouseRacing,Chevrolet,Oval,401
FortWorth,3,1,23,BubbaWallace,McDonald's,23XIRacing,Toyota,Oval,401
FortWorth,4,9,20,ChristopherBell,InterstateBatteries,JoeGibbs,Toyota,Oval,401
FortWorth,5,10,11,DennyHamlin,FedEx,JoeGibbs,Toyota,Oval,401
FortWorth,6,22,4,KevinHarvick,HuntBrothersPizza,StewartHaasRacing,Ford,Oval,401
FortWorth,7,3,6,BradKeselowski,BuildSubmarines.com,JackRoush,Ford,Oval,401
FortWorth,8,8,99,DanielSuarez,Kubota,TrackhouseRacing,Chevrolet,Oval,401
FortWorth,9,24,47,RickyStenhouseJr,Kroger/NOSEnergyDrink,JTG-DaughertyRacing,Chevrolet,Oval,401
FortWorth,10,31,14,ChaseBriscoe,RushTruckCenters/Cummins,StewartHaasRacing,Ford,Oval,401
FortWorth,11,29,9,ChaseElliott,KelleyBlueBook,RickHendrick,Chevrolet,Oval,401
FortWorth,12,14,48,AlexBowman,Ally,RickHendrick,Chevrolet,Oval,401
FortWorth,13,28,31,JustinHaley,LeafFilterGutterProtection,MatthewKaulig,Chevrolet,Oval,401
FortWorth,14,2,17,ChrisBuescher,Fastenal,JackRoush,Ford,Oval,401
FortWorth,15,17,34,MichaelMcDowell,Love's/Delo,BobJenkins,Ford,Oval,401
FortWorth,16,19,42,CarsonHocevar,SunseekerResorts,LegacyMotorClub,Chevrolet,Oval,401
FortWorth,17,16,19,MartinTruexJr,BassProShops,JoeGibbs,Toyota,Oval,401
FortWorth,18,21,10,AricAlmirola,Smithfield,StewartHaasRacing,Ford,Oval,401
FortWorth,19,26,77,TyDillon,SheltonCompanies,SpireMotorsports,Chevrolet,Oval,401
FortWorth,20,30,21,HarrisonBurton,DEXImaging,WoodBrothers,Ford,Oval,401
FortWorth,21,20,22,JoeyLogano,AAAInsurance,RogerPenske,Ford,Oval,401
FortWorth,22,34,78,B.J.McLeod,Gunk,B.J.McLeod,Chevrolet,Oval,401
FortWorth,23,25,41,RyanPreece,Autodesk,StewartHaasRacing,Ford,Oval,401
FortWorth,24,33,38,ZaneSmith,AmbetterHealth,BobJenkins,Ford,Oval,401
FortWorth,25,15,45,TylerReddick,JordanBrand,23XIRacing,Toyota,Oval,401
FortWorth,26,27,7,CoreyLaJoie,Gainbridge,SpireMotorsports,Chevrolet,Oval,401
FortWorth,27,32,2,AustinCindric,DiscountTire,RogerPenske,Ford,Oval,401
FortWorth,28,23,12,RyanBlaney,MenardsDutchBoy,RogerPenske,Ford,Oval,401
FortWorth,29,6,16,A.J.Allmendinger,ActionIndustries,MatthewKaulig,Chevrolet,Oval,401
FortWorth,30,12,43,ErikJones,vseverybody.com,LegacyMotorClub,Chevrolet,Oval,401
FortWorth,31,11,5,KyleLarson,Valvoline,RickHendrick,Chevrolet,Oval,401
FortWorth,32,35,15,J.J.Yeley,PatriotMobile/FoldsofHonor,RickWare,Ford,Oval,401
FortWorth,33,4,54,TyGibbs,InterstateBatteries,JoeGibbs,Toyota,Oval,401
FortWorth,34,7,8,KyleBusch,3CHI,RichardChildress,Chevrolet,Oval,401
FortWorth,35,36,51,ToddGilliland,Biohaven/JacobCo.,RickWare,Ford,Oval,401
FortWorth,36,13,3,AustinDillon,BassProShops,RichardChildress,Chevrolet,Oval,401
Talladega,1,10,12,RyanBlaney,MenardsPennzoil,RogerPenske,Ford,SuperSpeedway,500
Talladega,2,8,24,WilliamByron,Axalta,RickHendrick,Chevrolet,SuperSpeedway,500
Talladega,3,12,11,DennyHamlin,MavisTires&Brakes,JoeGibbs,Toyota,SuperSpeedway,500
Talladega,4,36,7,CoreyLaJoie,Gainbridge,SpireMotorsports,Chevrolet,SuperSpeedway,500
Talladega,5,7,2,AustinCindric,DiscountTire,RogerPenske,Ford,SuperSpeedway,500
Talladega,6,30,31,JustinHaley,"Morris-SheaBridgeCo.,Inc.",MatthewKaulig,Chevrolet,SuperSpeedway,500
Talladega,7,23,9,ChaseElliott,Llumar,RickHendrick,Chevrolet,SuperSpeedway,500
Talladega,8,19,41,RyanPreece,WonderBread,StewartHaasRacing,Ford,SuperSpeedway,500
Talladega,9,6,36,RileyHerbst,BeastUnleashedWhiteHaze,BobJenkins,Ford,SuperSpeedway,500
Talladega,10,28,99,DanielSuarez,TootsiesOrchidLounge,TrackhouseRacing,Chevrolet,SuperSpeedway,500
Talladega,11,34,13,ChandlerSmith,"QuickTieProducts,Inc.",MatthewKaulig,Chevrolet,SuperSpeedway,500
Talladega,12,17,38,ToddGilliland,GeorgiaPeanuts,BobJenkins,Ford,SuperSpeedway,500
Talladega,13,3,14,ChaseBriscoe,OldSpice,StewartHaasRacing,Ford,SuperSpeedway,500
Talladega,14,15,20,ChristopherBell,DEWALTElectricalSolutions,JoeGibbs,Toyota,SuperSpeedway,500
Talladega,15,4,5,KyleLarson,Valvoline/HendrickCars.com,RickHendrick,Chevrolet,SuperSpeedway,500
Talladega,16,13,45,TylerReddick,McDonald's,23XIRacing,Toyota,SuperSpeedway,500
Talladega,17,1,10,AricAlmirola,Smithfield,StewartHaasRacing,Ford,SuperSpeedway,500
Talladega,18,16,19,MartinTruexJr,BassProShops,JoeGibbs,Toyota,SuperSpeedway,500
Talladega,19,24,17,ChrisBuescher,BuildSubmarines.com,JackRoush,Ford,SuperSpeedway,500
Talladega,20,31,16,A.J.Allmendinger,ActionIndustries,MatthewKaulig,Chevrolet,SuperSpeedway,500
Talladega,21,18,34,MichaelMcDowell,Love'sTravelStops,BobJenkins,Ford,SuperSpeedway,500
Talladega,22,35,47,RickyStenhouseJr,SaraLeeArtesanoBakeryBread,JTG-DaughertyRacing,Chevrolet,SuperSpeedway,500
Talladega,23,9,23,BubbaWallace,Leidos,23XIRacing,Toyota,SuperSpeedway,500
Talladega,24,2,22,JoeyLogano,ShellPennzoil,RogerPenske,Ford,SuperSpeedway,500
Talladega,25,25,8,KyleBusch,XWorldWallet,RichardChildress,Chevrolet,SuperSpeedway,500
Talladega,26,26,43,ErikJones,Allegiant,LegacyMotorClub,Chevrolet,SuperSpeedway,500
Talladega,27,33,77,TyDillon,FerrisCommercialMowers,SpireMotorsports,Chevrolet,SuperSpeedway,500
Talladega,28,20,48,AlexBowman,Ally,RickHendrick,Chevrolet,SuperSpeedway,500
Talladega,29,37,78,B.J.McLeod,Gunk,B.J.McLeod,Chevrolet,SuperSpeedway,500
Talladega,30,29,15,BrennanPoole,FinanceProPlus,RickWare,Ford,SuperSpeedway,500
Talladega,31,21,21,HarrisonBurton,DEXImaging,WoodBrothers,Ford,SuperSpeedway,500
Talladega,32,5,6,BradKeselowski,SolomonPlumbing,JackRoush,Ford,SuperSpeedway,500
Talladega,33,14,3,AustinDillon,BassProShops,RichardChildress,Chevrolet,SuperSpeedway,500
Talladega,34,22,54,TyGibbs,MonsterEnergy,JoeGibbs,Toyota,SuperSpeedway,500
Talladega,35,38,42,CarsonHocevar,SunseekerResorts,LegacyMotorClub,Chevrolet,SuperSpeedway,500
Talladega,36,27,51,J.J.Yeley,Biohaven/JacobCo.,RickWare,Ford,SuperSpeedway,500
Talladega,37,32,1,RossChastain,WorldwideExpress,TrackhouseRacing,Chevrolet,SuperSpeedway,500
Talladega,38,11,4,KevinHarvick,BuschLightCamo,StewartHaasRacing,Ford,SuperSpeedway,500
Charlotte(road),1,6,16,A.J.Allmendinger,Celsius,MatthewKaulig,Chevrolet,Road,249
Charlotte(road),2,14,24,WilliamByron,HP,RickHendrick,Chevrolet,Road,249
