Track,Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Status,Led,Pts,PPts,Track Type
Atlanta,4,17,48,AlexBowman,Ally(RickHendrick),Chevrolet,260,running,0,48,0,#N/A
Atlanta,5,15,12,RyanBlaney,AdvanceAutoPartsSameDay(RogerPenske),Ford,260,running,0,36,0,#N/A
Atlanta,6,7,8,TylerReddick,Okuma(RichardChildress),Chevrolet,260,running,0,42,0,#N/A
Atlanta,7,1,9,ChaseElliott,AdrenalineShoc(RickHendrick),Chevrolet,260,running,13,30,0,#N/A
Atlanta,8,4,20,ChristopherBell,"Craftsman""RacingForaMiracle""(JoeGibbs)",Toyota,260,running,0,29,0,#N/A
Atlanta,9,12,21,MattDiBenedetto,Menards/QuakerState(WoodBrothers),Ford,260,running,0,28,0,#N/A
Atlanta,10,14,2,BradKeselowski,MoneyLion(RogerPenske),Ford,260,running,0,30,0,#N/A
Atlanta,11,21,4,KevinHarvick,Mobil1SummerRoadTrip(StewartHaasRacing),Ford,260,running,0,27,0,#N/A
Atlanta,12,13,3,AustinDillon,Breztri(RichardChildress),Chevrolet,260,running,0,27,0,#N/A
Atlanta,13,3,11,DennyHamlin,"Offerpad""AwesomeDifferent""(JoeGibbs)",Toyota,260,running,2,38,0,#N/A
Atlanta,14,24,23,BubbaWallace,DoorDash(23XIRacing),Toyota,260,running,0,23,0,#N/A
Atlanta,15,11,14,ChaseBriscoe,OneCure(StewartHaasRacing),Ford,260,running,0,22,0,#N/A
Atlanta,16,18,17,ChrisBuescher,Fastenal(JackRoush),Ford,260,running,0,21,0,#N/A
Atlanta,17,23,41,ColeCuster,Code3Associates(StewartHaasRacing),Ford,260,running,1,20,0,#N/A
Atlanta,18,6,5,KyleLarson,HendrickCars.com(RickHendrick),Chevrolet,260,running,0,31,0,#N/A
Atlanta,19,10,22,JoeyLogano,Shell/Pennzoil(RogerPenske),Ford,259,running,0,22,0,#N/A
Atlanta,20,19,24,WilliamByron,Axalta(RickHendrick),Chevrolet,259,running,0,20,0,#N/A
Atlanta,21,9,42,RossChastain,Clover(ChipGanassi),Chevrolet,259,running,0,16,0,#N/A
Atlanta,22,26,7,CoreyLaJoie,TheBossBaby:FamilyBusiness(SpireMotorsports),Chevrolet,258,running,0,15,0,#N/A
Atlanta,23,20,10,AricAlmirola,Smithfield(StewartHaasRacing),Ford,258,running,8,14,0,#N/A
Atlanta,24,22,43,ErikJones,Petty'sGarage(RichardPettyMotorsports),Chevrolet,258,running,0,13,0,#N/A
Atlanta,25,34,37,RyanPreece,Kroger/ScottBrand(JTG-DaughertyRacing),Chevrolet,258,running,1,12,0,#N/A
Atlanta,26,32,38,AnthonyAlfredo,GeorgiaPeanuts(BobJenkins),Ford,257,running,0,11,0,#N/A
Atlanta,27,25,34,MichaelMcDowell,Fr8Auctions(BobJenkins),Ford,256,running,0,10,0,#N/A
Atlanta,28,29,6,RyanNewman,OscarMayer(JackRoush),Ford,256,running,0,9,0,#N/A
Atlanta,29,28,77,JustinHaley,FraternalOrderofEagles(SpireMotorsports),Chevrolet,255,running,0,0,0,#N/A
Atlanta,30,36,78,B.J.McLeod,SuperiorLogisticsServices(B.J.McLeod),Ford,254,running,0,0,0,#N/A
Atlanta,31,37,53,GarrettSmithley,SeedToken(RickWare),Chevrolet,253,running,0,0,0,#N/A
Atlanta,32,33,15,BayleyCurrey,FortWorthScreenPrinting(RickWare),Chevrolet,253,running,0,0,0,#N/A
Atlanta,33,31,51,CodyWare,NurtexODT(RickWare),Chevrolet,253,running,0,0,0,#N/A
Atlanta,34,30,52,JoshBilicki,JunctionFuels(RickWare),Ford,248,running,0,3,0,#N/A
Atlanta,35,35,0,QuinHouff,8BallChocolateWhiskey(StarComRacing),Chevrolet,248,running,0,2,0,#N/A
Atlanta,36,27,99,DanielSuarez,GoodSam-AutismAwareness(TrackhouseRacing),Chevrolet,243,running,0,1,0,#N/A
Atlanta,37,16,47,RickyStenhouseJr,NOSEnergyDrink(JTG-DaughertyRacing),Chevrolet,178,suspension,0,1,0,#N/A
Loudon,1,22,10,AricAlmirola,Smithfield(StewartHaasRacing),Ford,293,running,25,46,5,Oval
Loudon,2,9,20,ChristopherBell,Rheem/Watts(JoeGibbs),Toyota,293,running,0,40,0,Oval
Loudon,3,11,2,BradKeselowski,eCascadia(RogerPenske),Ford,293,running,53,53,1,Oval
Loudon,4,15,22,JoeyLogano,AutoTrader(RogerPenske),Ford,293,running,0,33,0,Oval
Loudon,5,7,12,RyanBlaney,Menards/Tarkett(RogerPenske),Ford,293,running,64,50,1,Oval
Loudon,6,12,4,KevinHarvick,BuschLightApple(StewartHaasRacing),Ford,293,running,66,47,0,Oval
Loudon,7,10,5,KyleLarson,HendrickCars.com(RickHendrick),Chevrolet,293,running,0,35,0,Oval
Loudon,8,20,42,RossChastain,Clover(ChipGanassi),Chevrolet,293,running,3,34,0,Oval
Loudon,9,5,48,AlexBowman,Ally(RickHendrick),Chevrolet,293,running,0,3,0,Oval
Loudon,10,6,11,DennyHamlin,FedExOffice(JoeGibbs),Toyota,293,running,1,38,0,Oval
Loudon,11,14,21,MattDiBenedetto,Motorcraft/QuickLane(WoodBrothers),Ford,293,running,20,28,0,Oval
Loudon,12,2,19,MartinTruexJr,ResersFineFoods#LetsPicnic(JoeGibbs),Toyota,293,running,0,25,0,Oval
Loudon,13,8,8,TylerReddick,CAT#WeDigLandscaping(RichardChildress),Chevrolet,293,running,0,33,0,Oval
Loudon,14,21,41,ColeCuster,HaasTooling.com(StewartHaasRacing),Ford,293,running,0,23,0,Oval
Loudon,15,29,47,RickyStenhouseJr,Kroger/Dawn(JTG-DaughertyRacing),Chevrolet,293,running,0,22,0,Oval
Loudon,16,4,1,KurtBusch,ChevyAccessories(ChipGanassi),Chevrolet,292,running,2,22,0,Oval
Loudon,17,13,3,AustinDillon,Chevrolet(RichardChildress),Chevrolet,292,running,0,20,0,Oval
Loudon,18,3,9,ChaseElliott,NAPAAutoParts(RickHendrick),Chevrolet,292,running,53,7,0,Oval
Loudon,19,24,43,ErikJones,MedallionBank(RichardPettyMotorsports),Chevrolet,292,running,0,18,0,Oval
Loudon,20,31,99,DanielSuarez,GoodSam(TrackhouseRacing),Chevrolet,292,running,0,17,0,Oval
Loudon,21,16,24,WilliamByron,LibertyUniversity(RickHendrick),Chevrolet,292,running,0,16,0,Oval
Loudon,22,25,37,RyanPreece,HealthyChoicePowerBowls(JTG-DaughertyRacing),Chevrolet,292,running,0,15,0,Oval
Loudon,23,26,7,CoreyLaJoie,NationsGuard(SpireMotorsports),Chevrolet,292,running,0,14,0,Oval
Loudon,24,28,6,RyanNewman,GuaranteedRate(JackRoush),Ford,292,running,0,13,0,Oval
Loudon,25,23,34,MichaelMcDowell,HorizonHobby(BobJenkins),Ford,292,running,0,12,0,Oval
Loudon,26,18,23,BubbaWallace,McDonald's(23XIRacing),Toyota,292,running,0,11,0,Oval
Loudon,27,19,14,ChaseBriscoe,HighPoint.com(StewartHaasRacing),Ford,291,running,0,10,0,Oval
Loudon,28,30,77,JustinHaley,DiamondCreekWater(SpireMotorsports),Chevrolet,291,running,0,0,0,Oval
Loudon,29,17,17,ChrisBuescher,Fastenal(JackRoush),Ford,290,running,0,8,0,Oval
Loudon,30,32,78,B.J.McLeod,MotorsportGames(B.J.McLeod),Ford,288,running,0,0,0,Oval
Loudon,31,34,51,CodyWare,NurtecODT(RickWare),Chevrolet,285,running,0,0,0,Oval
Loudon,32,27,38,AnthonyAlfredo,DudeWipes(BobJenkins),Ford,285,running,0,5,0,Oval
Loudon,33,33,53,GarrettSmithley,ClubhouseMediaGroup(RickWare),Chevrolet,283,running,0,0,0,Oval
Loudon,34,35,52,JoshBilicki,RichMarFlorist/MayhewTools(RickWare),Ford,280,running,0,3,0,Oval
Loudon,35,36,0,QuinHouff,Permatex(StarComRacing),Chevrolet,187,crash,0,2,0,Oval
Loudon,36,37,15,JamesDavison,Project44(RickWare),Chevrolet,40,clutch,0,1,0,Oval
Loudon,37,1,18,KyleBusch,InterstateBatteries(JoeGibbs),Toyota,8,crash,6,1,0,Oval
WatkinsGlen,1,4,5,KyleLarson,HendrickCars.com(RickHendrick),Chevrolet,90,running,27,56,5,Oval
WatkinsGlen,2,11,9,ChaseElliott,NAPAAutoParts(RickHendrick),Chevrolet,90,running,0,38,0,Oval
WatkinsGlen,3,9,19,MartinTruexJr,Reser'sFineFoods(JoeGibbs),Toyota,90,running,34,44,1,Oval
WatkinsGlen,4,20,18,KyleBusch,Snickers(JoeGibbs),Toyota,90,running,0,39,0,Oval
WatkinsGlen,5,6,11,DennyHamlin,FedExExpress(JoeGibbs),Toyota,90,running,6,43,0,Oval
WatkinsGlen,6,15,24,WilliamByron,Axalta(RickHendrick),Chevrolet,90,running,0,37,0,Oval
WatkinsGlen,7,7,20,ChristopherBell,Stanley(JoeGibbs),Toyota,90,running,0,39,0,Oval
WatkinsGlen,8,5,4,KevinHarvick,BuschLightApple(StewartHaasRacing),Ford,90,running,0,37,0,Oval
WatkinsGlen,9,27,14,ChaseBriscoe,HighPoint.com(StewartHaasRacing),Ford,90,running,0,34,0,Oval
WatkinsGlen,10,13,8,TylerReddick,ChevroletAccessories(RichardChildress),Chevrolet,90,running,0,34,0,Oval
WatkinsGlen,11,14,21,MattDiBenedetto,Menards/Moen(WoodBrothers),Ford,90,running,0,30,0,Oval
WatkinsGlen,12,12,42,RossChastain,MyMcDonald'sRewards(ChipGanassi),Chevrolet,90,running,0,30,0,Oval
WatkinsGlen,13,17,1,KurtBusch,MonsterEnergy(ChipGanassi),Chevrolet,90,running,2,24,0,Oval
WatkinsGlen,14,3,12,RyanBlaney,DexImaging(RogerPenske),Ford,90,running,0,23,0,Oval
WatkinsGlen,15,16,3,AustinDillon,RichardChildress,Chevrolet,90,running,0,24,0,Oval
WatkinsGlen,16,8,10,AricAlmirola,GoBowling(StewartHaasRacing),Ford,90,running,0,21,0,Oval
WatkinsGlen,17,24,17,ChrisBuescher,JackRoush,Ford,90,running,0,20,0,Oval
WatkinsGlen,18,19,41,ColeCuster,HaasTooling.com(StewartHaasRacing),Ford,90,running,0,19,0,Oval
WatkinsGlen,19,18,47,RickyStenhouseJr,Kroger/Bush'sBeans(JTG-DaughertyRacing),Chevrolet,90,running,1,18,0,Oval
WatkinsGlen,20,10,48,AlexBowman,Ally(RickHendrick),Chevrolet,90,running,0,21,0,Oval
WatkinsGlen,21,25,34,MichaelMcDowell,CarParts.com(BobJenkins),Ford,90,running,0,16,0,Oval
WatkinsGlen,22,2,22,JoeyLogano,Verizon5G(RogerPenske),Ford,90,running,11,27,1,Oval
WatkinsGlen,23,26,23,BubbaWallace,Toyota(23XIRacing),Toyota,90,running,0,14,0,Oval
WatkinsGlen,24,29,7,CoreyLaJoie,NationsGuard(SpireMotorsports),Chevrolet,90,running,0,13,0,Oval
WatkinsGlen,25,28,6,RyanNewman,JackRoush,Ford,89,running,0,12,0,Oval
WatkinsGlen,26,31,38,AnthonyAlfredo,BenceMotorSales(BobJenkins),Ford,89,running,0,11,0,Oval
WatkinsGlen,27,22,43,ErikJones,CleanHarbors(RichardPettyMotorsports),Chevrolet,89,running,0,11,0,Oval
WatkinsGlen,28,23,37,RyanPreece,Kleenex(JTG-DaughertyRacing),Chevrolet,89,running,0,9,0,Oval
WatkinsGlen,29,30,77,JustinHaley,FraternalOrderofEagles(SpireMotorsports),Chevrolet,89,running,0,0,0,Oval
WatkinsGlen,30,33,78,KyleTilley,BremontChronometers(B.J.McLeod),Ford,89,running,0,7,0,Oval
WatkinsGlen,31,21,99,DanielSuarez,GoodSam(TrackhouseRacing),Chevrolet,88,running,0,6,0,Oval
WatkinsGlen,32,35,0,QuinHouff,FareShare(StarComRacing),Chevrolet,88,running,0,5,0,Oval
WatkinsGlen,33,34,52,JoshBilicki,RickWare,Ford,88,running,0,4,0,Oval
WatkinsGlen,34,37,15,R.C.Enerson,RickWare,Chevrolet,88,running,0,3,0,Oval
WatkinsGlen,35,1,2,BradKeselowski,WabashNational(RogerPenske),Ford,87,running,9,2,0,Oval
WatkinsGlen,36,32,53,GarrettSmithley,SkipBarberRacing(RickWare),Ford,87,running,0,0,0,Oval
WatkinsGlen,37,36,51,JamesDavison,NurtecODT(RickWare),Ford,41,electrical,0,1,0,Oval
IndianapolisG.P.,1,8,16,A.J.Allmendinger,Hyperice(MatthewKaulig),Chevrolet,95,running,2,0,0,Oval
IndianapolisG.P.,2,16,12,RyanBlaney,Menards/Knauf(RogerPenske),Ford,95,running,0,35,0,Oval
IndianapolisG.P.,3,4,5,KyleLarson,HendrickCars.com(RickHendrick),Chevrolet,95,running,28,36,0,Oval
IndianapolisG.P.,4,3,9,ChaseElliott,Hooters(RickHendrick),Chevrolet,95,running,14,35,0,Oval
IndianapolisG.P.,5,15,21,MattDiBenedetto,Motorcraft/QuickLane(WoodBrothers),Ford,95,running,1,38,0,Oval
IndianapolisG.P.,6,20,1,KurtBusch,MonsterEnergy(ChipGanassi),Chevrolet,95,running,0,31,0,Oval
IndianapolisG.P.,7,28,43,ErikJones,Petty'sGarage(RichardPettyMotorsports),Chevrolet,95,running,0,37,0,Oval
IndianapolisG.P.,8,29,77,JustinHaley,FraternalOrderofEagles(SpireMotorsports),Chevrolet,95,running,0,0,0,Oval
IndianapolisG.P.,9,13,33,AustinCindric,MoneyLion(RogerPenske),Ford,95,running,0,0,0,Oval
IndianapolisG.P.,10,32,6,RyanNewman,OscarMayerHotDogs(JackRoush),Ford,95,running,0,27,0,Oval
IndianapolisG.P.,11,22,47,RickyStenhouseJr,HungryJack(JTG-DaughertyRacing),Chevrolet,95,running,0,37,0,Oval
IndianapolisG.P.,12,19,17,ChrisBuescher,Castrol(JackRoush),Ford,95,running,0,25,0,Oval
IndianapolisG.P.,13,27,23,BubbaWallace,McDonald's(23XIRacing),Toyota,95,running,0,24,0,Oval
IndianapolisG.P.,14,25,4,KevinHarvick,Unibet(StewartHaasRacing),Ford,95,running,0,23,0,Oval
IndianapolisG.P.,15,6,19,MartinTruexJr,Auto-OwnersInsurance/MTJF(JoeGibbs),Toyota,95,running,0,22,0,Oval
IndianapolisG.P.,16,26,7,CoreyLaJoie,DiamondCreekWater(SpireMotorsports),Chevrolet,95,running,0,25,0,Oval
IndianapolisG.P.,17,24,48,AlexBowman,Ally(RickHendrick),Chevrolet,95,running,0,20,0,Oval
IndianapolisG.P.,18,36,52,JoshBilicki,SavedByTheKing(RickWare),Ford,95,running,0,19,0,Oval
IndianapolisG.P.,19,18,10,AricAlmirola,Mobil1(StewartHaasRacing),Ford,95,running,0,18,0,Oval
IndianapolisG.P.,20,21,18,KyleBusch,M&M'sMix(JoeGibbs),Toyota,95,running,0,17,0,Oval
IndianapolisG.P.,21,11,8,TylerReddick,BetMGM(RichardChildress),Chevrolet,95,running,6,36,2,Oval
IndianapolisG.P.,22,38,0,QuinHouff,SherfickCompanies(StarComRacing),Chevrolet,95,running,0,15,0,Oval
IndianapolisG.P.,23,14,11,DennyHamlin,FedExGround(JoeGibbs),Toyota,95,running,27,14,0,Oval
IndianapolisG.P.,24,31,2,BradKeselowski,DiscountTire(RogerPenske),Ford,95,running,2,18,0,Oval
IndianapolisG.P.,25,10,41,ColeCuster,Autodesk/HaasTooling.com(StewartHaasRacing),Ford,94,running,0,12,0,Oval
IndianapolisG.P.,26,2,14,ChaseBriscoe,HighPoint.com/FordPerf.RacingSchool(StewartHaasRacing),Ford,94,parked,12,13,0,Oval
IndianapolisG.P.,27,40,66,TimmyHill,AAWLuxuryCars/CrashClaimsR.us(CarlLong),Toyota,94,running,0,0,0,Oval
IndianapolisG.P.,28,39,53,GarrettSmithley,JacobCompanies(RickWare),Ford,94,running,0,0,0,Oval
IndianapolisG.P.,29,9,42,RossChastain,Clover(ChipGanassi),Chevrolet,93,running,0,8,0,Oval
IndianapolisG.P.,30,12,34,MichaelMcDowell,CarParts.com(BobJenkins),Ford,88,crash,1,16,0,Oval
IndianapolisG.P.,31,23,3,AustinDillon,DowMobilityScience(RichardChildress),Chevrolet,88,crash,1,23,0,Oval
IndianapolisG.P.,32,34,15,JamesDavison,Tilson(RickWare),Chevrolet,80,crash,0,5,0,Oval
IndianapolisG.P.,33,1,24,WilliamByron,Axalta(RickHendrick),Chevrolet,77,crash,1,4,0,Oval
IndianapolisG.P.,34,7,22,JoeyLogano,Shell/Pennzoil(RogerPenske),Ford,77,crash,0,3,0,Oval
IndianapolisG.P.,35,30,37,RyanPreece,Kroger(JTG-DaughertyRacing),Chevrolet,77,crash,0,16,0,Oval
IndianapolisG.P.,36,17,20,ChristopherBell,StanleyTools(JoeGibbs),Toyota,77,crash,0,1,0,Oval
IndianapolisG.P.,37,5,99,DanielSuarez,CommScope(TrackhouseRacing),Chevrolet,77,crash,0,1,0,Oval
IndianapolisG.P.,38,33,38,AnthonyAlfredo,Elliott'sCustomMotorcoaches(BobJenkins),Ford,68,suspension,0,1,0,Oval
IndianapolisG.P.,39,35,78,AndyLally,BlacktopMojo(B.J.McLeod),Ford,55,reargear,0,0,0,Oval
IndianapolisG.P.,40,37,51,CodyWare,NurtecODT(RickWare),Chevrolet,46,crash,0,0,0,Oval
Michigan,1,3,12,RyanBlaney,Menards/CardellCabinetry(RogerPenske),Ford,200,running,8,40,5,Oval
Michigan,2,18,24,WilliamByron,Axalta(RickHendrick),Chevrolet,200,running,18,43,0,Oval
Michigan,3,1,5,KyleLarson,Cincinnati(RickHendrick),Chevrolet,200,running,70,51,0,Oval
Michigan,4,6,1,KurtBusch,MonsterEnergy(ChipGanassi),Chevrolet,200,running,1,36,0,Oval
Michigan,5,9,11,DennyHamlin,FedExExpress(JoeGibbs),Toyota,200,running,10,45,0,Oval
Michigan,6,4,21,MattDiBenedetto,MasterTech/QuickLane(WoodBrothers),Ford,200,running,1,36,0,Oval
Michigan,7,7,18,KyleBusch,InterstateBatteries(JoeGibbs),Toyota,200,running,13,42,1,Oval
Michigan,8,2,9,ChaseElliott,NAPAAutoParts(RickHendrick),Chevrolet,200,running,68,46,1,Oval
Michigan,9,20,2,BradKeselowski,DiscountTire(RogerPenske),Ford,200,running,6,33,0,Oval
Michigan,10,5,19,MartinTruexJr,Auto-OwnersInsurance(JoeGibbs),Toyota,200,running,0,27,0,Oval
Michigan,11,21,14,ChaseBriscoe,RushTruckCenters/Cummins(StewartHaasRacing),Ford,200,running,0,26,0,Oval
Michigan,12,12,47,RickyStenhouseJr,Kroger/MaxwellHouse(JTG-DaughertyRacing),Chevrolet,200,running,0,25,0,Oval
Michigan,13,28,20,ChristopherBell,Rheem(JoeGibbs),Toyota,200,running,3,33,0,Oval
Michigan,14,8,4,KevinHarvick,BuschLightApple(StewartHaasRacing),Ford,200,running,0,23,0,Oval
Michigan,15,11,17,ChrisBuescher,Castrol(JackRoush),Ford,200,running,0,22,0,Oval
Michigan,16,10,48,AlexBowman,Ally(RickHendrick),Chevrolet,200,running,0,21,0,Oval
Michigan,17,23,10,AricAlmirola,Smithfield(StewartHaasRacing),Ford,200,running,0,20,0,Oval
Michigan,18,13,43,ErikJones,MedallionBank(RichardPettyMotorsports),Chevrolet,200,running,0,19,0,Oval
Michigan,19,15,23,BubbaWallace,McDonald's(23XIRacing),Toyota,200,running,0,18,0,Oval
Michigan,20,25,34,MichaelMcDowell,MartinTransportationSystems(BobJenkins),Ford,200,running,0,17,0,Oval
Michigan,21,32,37,RyanPreece,Entenmann's(JTG-DaughertyRacing),Chevrolet,200,running,0,16,0,Oval
Michigan,22,30,99,DanielSuarez,CommScope(TrackhouseRacing),Chevrolet,200,running,0,15,0,Oval
Michigan,23,27,41,ColeCuster,FeedingAmerica/WowWow(StewartHaasRacing),Ford,200,running,0,14,0,Oval
Michigan,24,16,6,RyanNewman,ITSavvy(JackRoush),Ford,200,running,0,13,0,Oval
Michigan,25,17,77,JustinHaley,GeneralFormulations/Mutoh(SpireMotorsports),Chevrolet,200,running,0,0,0,Oval
Michigan,26,24,7,JoshBerry,NationsGuard(SpireMotorsports),Chevrolet,200,running,0,0,0,Oval
Michigan,27,37,51,CodyWare,NurtecODT(RickWare),Chevrolet,199,running,0,0,0,Oval
Michigan,28,36,78,B.J.McLeod,KeenParts(B.J.McLeod),Ford,198,running,0,0,0,Oval
Michigan,29,14,8,TylerReddick,ChevyAccessories(RichardChildress),Chevrolet,198,running,0,11,0,Oval
Michigan,30,31,0,QuinHouff,YMCA/Creek(StarComRacing),Chevrolet,196,running,0,7,0,Oval
Michigan,31,29,52,JoshBilicki,ZeiglerAutoGroup(RickWare),Ford,195,running,0,6,0,Oval
Michigan,32,33,53,GarrettSmithley,KendallMotorOil(RickWare),Chevrolet,194,running,0,0,0,Oval
Michigan,33,19,22,JoeyLogano,Shell/Pennzoil(RogerPenske),Ford,188,dvp,0,9,0,Oval
Michigan,34,35,38,AnthonyAlfredo,TheGoldenNuggetCasino.com(BobJenkins),Ford,178,running,0,3,0,Oval
Michigan,35,22,42,RossChastain,MooseFraternity(ChipGanassi),Chevrolet,152,running,0,2,0,Oval
Michigan,36,26,3,AustinDillon,Breztri(RichardChildress),Chevrolet,120,crash,2,14,0,Oval
Michigan,37,34,15,JoeyGase,LisaExpress(RickWare),Chevrolet,29,crash,0,0,0,Oval
Daytona,1,6,12,RyanBlaney,BodyArmor(RogerPenske),Ford,165,running,7,45,5,Super Speedway
Daytona,2,20,23,BubbaWallace,ColumbiaPFG(23XIRacing),Toyota,165,running,8,37,0,Super Speedway
Daytona,3,23,6,RyanNewman,CocaColaZeroSugar(JackRoush),Ford,165,running,2,34,0,Super Speedway
Daytona,4,24,37,RyanPreece,Kroger/Coca-Cola(JTG-DaughertyRacing),Chevrolet,165,running,0,35,0,Super Speedway
Daytona,5,17,8,TylerReddick,Cheddar'sScratchKitchen(RichardChildress),Chevrolet,165,running,0,39,0,Super Speedway
Daytona,6,28,77,JustinHaley,FraternalOrderofEagles(SpireMotorsports),Chevrolet,165,running,0,0,0,Super Speedway
Daytona,7,15,48,AlexBowman,Ally(RickHendrick),Chevrolet,165,running,0,30,0,Super Speedway
Daytona,8,5,9,ChaseElliott,UniFirst(RickHendrick),Chevrolet,165,running,36,39,1,Super Speedway
Daytona,9,30,78,B.J.McLeod,BoggyCreekAirboatAdventures(B.J.McLeod),Ford,165,running,0,0,0,Super Speedway
Daytona,10,36,52,JoshBilicki,JacobCompanies(RickWare),Ford,165,running,0,27,0,Super Speedway
Daytona,11,21,43,ErikJones,ColumbiaPFG(RichardPettyMotorsports),Chevrolet,165,running,0,26,0,Super Speedway
Daytona,12,8,1,KurtBusch,MonsterEnergy(ChipGanassi),Chevrolet,165,running,0,25,0,Super Speedway
Daytona,13,3,11,DennyHamlin,FedExShapingBlackFutures(JoeGibbs),Toyota,165,running,7,33,0,Super Speedway
Daytona,14,19,10,AricAlmirola,Smithfield(StewartHaasRacing),Ford,165,running,0,23,0,Super Speedway
Daytona,15,11,4,KevinHarvick,Unibet(StewartHaasRacing),Ford,165,running,4,22,0,Super Speedway
Daytona,16,33,7,CoreyLaJoie,BuiltBar(SpireMotorsports),Chevrolet,164,crash,1,25,0,Super Speedway
Daytona,17,27,3,AustinDillon,BassProShops/TrackerOffRoad(RichardChildress),Chevrolet,164,crash,3,34,0,Super Speedway
Daytona,18,29,42,RossChastain,Clover(ChipGanassi),Chevrolet,164,crash,14,26,0,Super Speedway
Daytona,19,26,99,DanielSuarez,CommScope(TrackhouseRacing),Chevrolet,164,crash,0,18,0,Super Speedway
Daytona,20,1,5,KyleLarson,ValvolineInstantOilChange(RickHendrick),Chevrolet,164,crash,0,23,0,Super Speedway
Daytona,21,16,14,ChaseBriscoe,Mobil1(StewartHaasRacing),Ford,164,crash,0,16,0,Super Speedway
Daytona,22,12,47,RickyStenhouseJr,Funfetti(JTG-DaughertyRacing),Chevrolet,164,running,0,19,0,Super Speedway
Daytona,23,22,22,JoeyLogano,Shell/Pennzoil(RogerPenske),Ford,164,running,37,27,1,Super Speedway
Daytona,24,25,41,ColeCuster,Autodesk/HaasTooling.com(StewartHaasRacing),Ford,164,running,0,13,0,Super Speedway
Daytona,25,9,21,MattDiBenedetto,Menards/DutchBoy(WoodBrothers),Ford,164,running,0,12,0,Super Speedway
Daytona,26,32,38,AnthonyAlfredo,SpeedyCash(BobJenkins),Ford,163,running,0,11,0,Super Speedway
Daytona,27,40,66,DavidStarr,MidwestMobileTech(CarlLong),Ford,163,running,0,0,0,Super Speedway
Daytona,28,31,51,CodyWare,NurtecODT(RickWare),Chevrolet,163,running,0,0,0,Super Speedway
Daytona,29,7,19,MartinTruexJr,BassProShops(JoeGibbs),Toyota,163,running,13,14,0,Super Speedway
Daytona,30,34,53,GarrettSmithley,TrueBrand(RickWare),Chevrolet,163,running,0,0,0,Super Speedway
Daytona,31,37,15,JoeyGase,ProMaster(RickWare),Ford,162,running,0,0,0,Super Speedway
Daytona,32,14,20,ChristopherBell,Rheem(JoeGibbs),Toyota,157,crash,8,7,0,Super Speedway
Daytona,33,10,2,BradKeselowski,Pirtek(RogerPenske),Ford,156,crash,0,4,0,Super Speedway
Daytona,34,4,18,KyleBusch,InterstateBatteries(JoeGibbs),Toyota,156,crash,5,14,0,Super Speedway
Daytona,35,38,16,KazGrala,GoettlAirConditioning(MatthewKaulig),Chevrolet,156,crash,0,0,0,Super Speedway
Daytona,36,39,96,LandonCassill,Carnomaly(GauntBrothers),Toyota,146,crash,0,0,0,Super Speedway
Daytona,37,2,24,WilliamByron,LibertyUniversity(RickHendrick),Chevrolet,146,crash,12,9,0,Super Speedway
Daytona,38,35,0,QuinHouff,Units(StarComRacing),Chevrolet,136,running,0,1,0,Super Speedway
Daytona,39,18,34,MichaelMcDowell,CarParts.com(BobJenkins),Ford,23,engine,0,1,0,Super Speedway
Daytona,40,13,17,ChrisBuescher,FifthThirdBank(JackRoush),Ford,165,disqualified,8,1,0,Super Speedway
Darlington,1,2,11,DennyHamlin,Offerpad(JoeGibbs),Toyota,367,running,146,57,6,#N/A
Darlington,2,6,5,KyleLarson,HendrickCars.com(RickHendrick),Chevrolet,367,running,156,54,1,#N/A
Darlington,3,23,42,RossChastain,McDonald's(ChipGanassi),Chevrolet,367,running,1,44,0,#N/A
Darlington,4,10,19,MartinTruexJr,BassProShops(JoeGibbs),Toyota,367,running,1,38,0,#N/A
Darlington,5,9,4,KevinHarvick,BuschLightFanDesign(StewartHaasRacing),Ford,367,running,20,44,0,#N/A
Darlington,6,3,1,KurtBusch,MonsterEnergy(ChipGanassi),Chevrolet,367,running,13,44,0,#N/A
Darlington,7,16,2,BradKeselowski,DiscountTire(RogerPenske),Ford,367,running,0,30,0,#N/A
Darlington,8,11,22,JoeyLogano,Shell/Pennzoil(RogerPenske),Ford,367,running,0,34,0,#N/A
Darlington,9,34,17,ChrisBuescher,RoushPerformance(JackRoush),Ford,367,running,0,28,0,#N/A
Darlington,10,21,3,AustinDillon,BassProShops/TrackerOffRoad(RichardChildress),Chevrolet,367,running,0,27,0,#N/A
Darlington,11,31,41,ColeCuster,HaasTooling.comDemoDay(StewartHaasRacing),Ford,367,running,0,26,0,#N/A
Darlington,12,18,37,RyanPreece,Kroger/Hershey'sS'mores(JTG-DaughertyRacing),Chevrolet,367,running,0,25,0,#N/A
Darlington,13,26,99,DanielSuarez,GoodSam(TrackhouseRacing),Chevrolet,367,running,0,24,0,#N/A
Darlington,14,19,6,RyanNewman,OscarMayerBologna(JackRoush),Ford,367,running,0,23,0,#N/A
Darlington,15,25,7,CoreyLaJoie,SchluterSystems(SpireMotorsports),Chevrolet,367,running,0,23,0,#N/A
Darlington,16,8,10,AricAlmirola,Smithfield(StewartHaasRacing),Ford,366,running,0,24,0,#N/A
