RaceNumber,Track,Pos,Start,CarNumber,Owner,Sponsor/Owner,Manufact,Laps,Status,Led,Pts,PlayoffPoints,Track Type
20,Loudon,12,17,18,KyleBusch,DEWALT(JoeGibbs),Toyota,301,running,0,25,0,Oval
20,Loudon,13,28,2,AustinCindric,AutoTrader(RogerPenske),Ford,301,running,0,24,0,Oval
20,Loudon,14,8,5,KyleLarson,HendrickCars.com(RickHendrick),Chevrolet,300,running,0,37,0,Oval
20,Loudon,15,29,14,ChaseBriscoe,MahindraTractors(StewartHaasRacing),Ford,300,running,6,22,0,Oval
20,Loudon,16,20,16,A.J.Allmendinger,GoldFishCasinoSlots(MatthewKaulig),Chevrolet,300,running,0,0,0,Oval
20,Loudon,17,16,17,ChrisBuescher,Fastenal(JackRoush),Ford,300,running,0,20,0,Oval
20,Loudon,18,11,12,RyanBlaney,MenardsLibman(RogerPenske),Ford,300,running,0,19,0,Oval
20,Loudon,19,22,43,ErikJones,FOCUSfactor(PettyGMSMotorsports),Chevrolet,300,running,0,18,0,Oval
20,Loudon,20,25,31,JustinHaley,LeafFilterGutterProtection(MatthewKaulig),Chevrolet,300,running,0,17,0,Oval
20,Loudon,21,13,8,TylerReddick,GuaranteedRate(RichardChildress),Chevrolet,300,running,0,16,0,Oval
20,Loudon,22,24,47,RickyStenhouseJr,Kroger/MinuteRice(JTG-DaughertyRacing),Chevrolet,300,running,0,15,0,Oval
20,Loudon,23,30,3,AustinDillon,BassProShops/TrackerOffRoad(RichardChildress),Chevrolet,300,running,0,14,0,Oval
20,Loudon,24,12,22,JoeyLogano,ShellPennzoil(RogerPenske),Ford,300,running,25,20,0,Oval
20,Loudon,25,26,38,ToddGilliland,ChicagoPneumaticCompressors(BobJenkins),Ford,300,running,0,12,0,Oval
20,Loudon,26,31,21,HarrisonBurton,MotorcraftQuickLane(WoodBrothers),Ford,300,running,3,11,0,Oval
20,Loudon,27,23,41,ColeCuster,HaasTooling.com(StewartHaasRacing),Ford,300,running,0,10,0,Oval
20,Loudon,28,15,34,MichaelMcDowell,FloRacing(BobJenkins),Ford,299,running,0,9,0,Oval
20,Loudon,29,33,15,J.J.Yeley,AdirondackTreeSurgeons(RickWare),Ford,299,running,0,0,0,Oval
20,Loudon,30,36,51,CodyWare,NurtecODT(RickWare),Ford,297,running,0,7,0,Oval
20,Loudon,31,7,10,AricAlmirola,Smithfield(StewartHaasRacing),Ford,282,running,0,9,0,Oval
20,Loudon,32,21,7,CoreyLaJoie,Built.com(SpireMotorsports),Chevrolet,88,crash,0,5,0,Oval
20,Loudon,33,35,42,TyDillon,Allegiant(PettyGMSMotorsports),Chevrolet,5,crash,0,4,0,Oval
20,Loudon,34,34,77,JoshBilicki,ZeiglerAuto/DitecMarine(SpireMotorsports),Chevrolet,5,crash,0,0,0,Oval
20,Loudon,35,27,48,AlexBowman,Ally(RickHendrick),Chevrolet,4,crash,0,2,0,Oval
20,Loudon,36,32,78,B.J.McLeod,MyMochiIceCream(B.J.McLeod),Ford,4,crash,0,0,0,Oval
21,Pocono,1,3,9,ChaseElliott,NAPAAutoParts(RickHendrick),Chevrolet,160,running,0,53,5,Oval
21,Pocono,2,16,8,TylerReddick,Sheetz(RichardChildress),Chevrolet,160,running,0,35,0,Oval
21,Pocono,3,9,99,DanielSuarez,CommScope(TrackhouseRacing),Chevrolet,160,running,0,47,0,Oval
21,Pocono,4,11,20,ChristopherBell,Rheem(JoeGibbs),Toyota,160,running,14,35,0,Oval
21,Pocono,5,4,5,KyleLarson,HendrickCars.com(RickHendrick),Chevrolet,160,running,18,45,1,Oval
21,Pocono,6,25,34,MichaelMcDowell,Fr8Auctions.com(BobJenkins),Ford,160,running,0,-68,-10,Oval
21,Pocono,7,8,19,MartinTruexJr,DEWALT(JoeGibbs),Toyota,160,running,2,35,0,Oval
21,Pocono,8,7,23,BubbaWallace,DoorDash(23XIRacing),Toyota,160,running,4,29,0,Oval
21,Pocono,9,34,43,ErikJones,FOCUSfactor(PettyGMSMotorsports),Chevrolet,160,running,11,7,0,Oval
21,Pocono,10,15,3,AustinDillon,BREZTRI(RichardChildress),Chevrolet,160,running,0,27,0,Oval
21,Pocono,11,17,48,AlexBowman,Ally(RickHendrick),Chevrolet,160,running,0,26,0,Oval
21,Pocono,12,18,24,WilliamByron,RaptorTough.com(RickHendrick),Chevrolet,160,running,0,36,0,Oval
21,Pocono,13,12,10,AricAlmirola,HaasAutomation(StewartHaasRacing),Ford,160,running,0,24,0,Oval
21,Pocono,14,26,6,BradKeselowski,KohlerGenerators(JackRoush),Ford,160,running,0,23,0,Oval
21,Pocono,15,13,14,ChaseBriscoe,HighPoint.com(StewartHaasRacing),Ford,160,running,0,22,0,Oval
21,Pocono,16,10,45,TyGibbs,McDonald's(23XIRacing),Toyota,160,running,0,0,0,Oval
21,Pocono,17,32,41,ColeCuster,HaasTooling.com(StewartHaasRacing),Ford,160,running,0,20,0,Oval
21,Pocono,18,19,47,RickyStenhouseJr,Kroger/SweetLeaf(JTG-DaughertyRacing),Chevrolet,160,running,0,19,0,Oval
21,Pocono,19,23,7,CoreyLaJoie,WWESummerSlamonPeacock(SpireMotorsports),Chevrolet,160,running,0,20,0,Oval
21,Pocono,20,14,22,JoeyLogano,VerizonFrontline(RogerPenske),Ford,160,running,0,17,0,Oval
21,Pocono,21,30,31,JustinHaley,LeafFilterGutterProtection(MatthewKaulig),Chevrolet,160,running,0,16,0,Oval
21,Pocono,22,27,42,TyDillon,BigDogEnergy(PettyGMSMotorsports),Chevrolet,160,running,0,-20,0,Oval
21,Pocono,23,28,21,HarrisonBurton,MotorcraftQuickLane(WoodBrothers),Ford,160,running,4,14,0,Oval
21,Pocono,24,22,16,NoahGragson,GoldFishCasinoSlots(MatthewKaulig),Chevrolet,160,running,0,0,0,Oval
21,Pocono,25,29,38,ToddGilliland,A&WRootBeerFloat(BobJenkins),Ford,160,running,0,12,0,Oval
21,Pocono,26,36,51,CodyWare,NurtecODT(RickWare),Ford,160,running,0,11,0,Oval
21,Pocono,27,24,4,KevinHarvick,BuschLightApple#BuschTrickyTrivia(StewartHaasRacing),Ford,160,running,0,20,0,Oval
21,Pocono,28,33,15,J.J.Yeley,Ollieâ€™sBargainOutlet(RickWare),Ford,159,running,0,0,0,Oval
21,Pocono,29,5,17,ChrisBuescher,WyndhamRewards(JackRoush),Ford,158,running,0,8,0,Oval
21,Pocono,30,35,78,B.J.McLeod,SurfaceSunscreen(B.J.McLeod),Ford,158,running,0,0,0,Oval
21,Pocono,31,20,2,AustinCindric,KeystoneLight(RogerPenske),Ford,154,running,0,6,0,Oval
21,Pocono,32,21,1,RossChastain,WorldwideExpress(TrackhouseRacing),Chevrolet,142,crash,16,15,1,Oval
21,Pocono,33,6,12,RyanBlaney,MenardsDuracell(RogerPenske),Ford,135,crash,7,20,0,Oval
21,Pocono,34,31,77,JoshBilicki,ZeiglerAuto/RichMarFlorist(SpireMotorsports),Chevrolet,35,crash,0,0,0,Oval
21,Pocono,35,1,11,DennyHamlin,FedExOffice(JoeGibbs),Toyota,160,disqualified,21,2,0,Oval
21,Pocono,36,2,18,KyleBusch,M&M's(JoeGibbs),Toyota,160,disqualified,63,1,0,Oval
22,IndianapolisG.P.,1,1,8,TylerReddick,3CHI(RichardChildress),Chevrolet,86,running,38,40,5,Road
22,IndianapolisG.P.,2,2,2,AustinCindric,DiscountTire(RogerPenske),Ford,86,running,0,35,0,Road
22,IndianapolisG.P.,3,13,21,HarrisonBurton,DEXImaging(WoodBrothers),Ford,86,running,0,36,0,Road
22,IndianapolisG.P.,4,9,38,ToddGilliland,RuedebuschDev.&Construction(BobJenkins),Ford,86,running,4,38,0,Road
22,IndianapolisG.P.,5,19,23,BubbaWallace,EmbraceHomeLoans(23XIRacing),Toyota,86,running,0,40,0,Road
22,IndianapolisG.P.,6,5,22,JoeyLogano,ShellPennzoil(RogerPenske),Ford,86,running,0,38,0,Road
22,IndianapolisG.P.,7,20,16,A.J.Allmendinger,GoldFishCasinoSlots(MatthewKaulig),Chevrolet,86,running,3,0,0,Road
22,IndianapolisG.P.,8,7,34,MichaelMcDowell,HorizonHobby(BobJenkins),Ford,86,running,0,29,0,Road
22,IndianapolisG.P.,9,24,41,ColeCuster,HaasTooling.com(StewartHaasRacing),Ford,86,running,0,31,0,Road
22,IndianapolisG.P.,10,16,17,ChrisBuescher,VioletDefense(JackRoush),Ford,86,running,0,27,0,Road
22,IndianapolisG.P.,11,10,18,KyleBusch,M&M'sPeanutButter(JoeGibbs),Toyota,86,running,0,38,0,Road
22,IndianapolisG.P.,12,4,20,ChristopherBell,CRAFTSMANRacingforaMiracle(JoeGibbs),Toyota,86,running,17,35,1,Road
22,IndianapolisG.P.,13,38,47,RickyStenhouseJr,Kroger/GO-GURT(JTG-DaughertyRacing),Chevrolet,86,running,0,24,0,Road
22,IndianapolisG.P.,14,15,11,DennyHamlin,FedExExpress(JoeGibbs),Toyota,86,running,0,28,0,Road
22,IndianapolisG.P.,15,35,43,ErikJones,FOCUSfactor(PettyGMSMotorsports),Chevrolet,86,running,0,24,0,Road
22,IndianapolisG.P.,16,8,9,ChaseElliott,NAPAAutoParts(RickHendrick),Chevrolet,86,running,0,34,0,Road
22,IndianapolisG.P.,17,26,45,TyGibbs,MonsterEnergy(23XIRacing),Toyota,86,running,0,0,0,Road
22,IndianapolisG.P.,18,31,7,CoreyLaJoie,FraternalOrderofEagles(SpireMotorsports),Chevrolet,86,running,0,19,0,Road
22,IndianapolisG.P.,19,17,31,JustinHaley,LeafFilterGutterProtection(MatthewKaulig),Chevrolet,86,running,0,18,0,Road
22,IndianapolisG.P.,20,12,6,BradKeselowski,Castrol(JackRoush),Ford,86,running,0,17,0,Road
22,IndianapolisG.P.,21,25,19,MartinTruexJr,Auto-Owners/MTJFSherryStrong(JoeGibbs),Toyota,86,running,0,17,0,Road
22,IndianapolisG.P.,22,32,77,JoshBilicki,ZeiglerAuto/CaliberCollision(SpireMotorsports),Chevrolet,86,running,0,0,0,Road
22,IndianapolisG.P.,23,3,14,ChaseBriscoe,HighPoint.com(StewartHaasRacing),Ford,86,running,5,28,1,Road
22,IndianapolisG.P.,24,33,51,CodyWare,NurtecODT(RickWare),Ford,86,running,0,14,0,Road
22,IndianapolisG.P.,25,37,78,JoshWilliams,AlloyEmployerServices(B.J.McLeod),Ford,86,running,0,0,0,Road
22,IndianapolisG.P.,26,6,12,RyanBlaney,MenardsMoen(RogerPenske),Ford,86,running,17,20,0,Road
22,IndianapolisG.P.,27,21,1,RossChastain,WorldwideExpress(TrackhouseRacing),Chevrolet,86,running,0,10,0,Road
22,IndianapolisG.P.,28,11,99,DanielSuarez,FreewayInsurance(TrackhouseRacing),Chevrolet,86,running,0,9,0,Road
22,IndianapolisG.P.,29,27,15,JoeyHand,BuiltFordProud(RickWare),Ford,85,running,2,8,0,Road
22,IndianapolisG.P.,30,29,3,AustinDillon,BetMGM(RichardChildress),Chevrolet,85,running,0,7,0,Road
22,IndianapolisG.P.,31,23,24,WilliamByron,Acronis(RickHendrick),Chevrolet,79,crash,0,14,0,Road
22,IndianapolisG.P.,32,28,48,AlexBowman,Ally(RickHendrick),Chevrolet,65,dvp,0,5,0,Road
22,IndianapolisG.P.,33,18,4,KevinHarvick,Gearwrench(StewartHaasRacing),Ford,64,crash,0,4,0,Road
22,IndianapolisG.P.,34,30,42,TyDillon,Ferris(PettyGMSMotorsports),Chevrolet,60,crash,0,9,0,Road
22,IndianapolisG.P.,35,22,5,KyleLarson,HendrickCars.com(RickHendrick),Chevrolet,57,crash,0,6,0,Road
22,IndianapolisG.P.,36,36,26,DaniilKvyat,HezebergSystems(TeamHezeberg),Toyota,43,suspension,0,1,0,Road
22,IndianapolisG.P.,37,34,27,LorisHezemans,SHERFICKCOMPANIES(TeamHezeberg),Ford,34,drivetrain,0,0,0,Road
22,IndianapolisG.P.,38,14,10,AricAlmirola,Mobil1GEARWRENCH(StewartHaasRacing),Ford,24,crash,0,1,0,Road
23,Michigan,1,16,4,KevinHarvick,BuschLightApple#BuschelOfBusch(StewartHaasRacing),Ford,200,running,38,43,5,Oval
23,Michigan,2,1,23,BubbaWallace,McDonald's(23XIRacing),Toyota,200,running,22,35,0,Oval
23,Michigan,3,9,11,DennyHamlin,FedExFreight(JoeGibbs),Toyota,200,running,38,53,1,Oval
23,Michigan,4,4,22,JoeyLogano,ShellPennzoil(RogerPenske),Ford,200,running,0,36,0,Oval
23,Michigan,5,24,12,RyanBlaney,MenardsCardellCabinetry(RogerPenske),Ford,200,running,0,32,0,Oval
23,Michigan,6,7,19,MartinTruexJr,Auto-OwnersInsurance(JoeGibbs),Toyota,200,running,0,38,0,Oval
23,Michigan,7,8,5,KyleLarson,HendrickCars.com(RickHendrick),Chevrolet,200,running,0,38,0,Oval
23,Michigan,8,10,43,ErikJones,FOCUSfactor(PettyGMSMotorsports),Chevrolet,200,running,5,42,0,Oval
23,Michigan,9,30,48,AlexBowman,Ally(RickHendrick),Chevrolet,200,running,0,31,0,Oval
23,Michigan,10,11,45,TyGibbs,MonsterEnergy(23XIRacing),Toyota,200,running,2,0,0,Oval
23,Michigan,11,13,9,ChaseElliott,UniFirst(RickHendrick),Chevrolet,200,running,0,26,0,Oval
23,Michigan,12,20,24,WilliamByron,LibertyUniversity(RickHendrick),Chevrolet,200,running,0,31,0,Oval
23,Michigan,13,26,3,AustinDillon,DowMobilityScience(RichardChildress),Chevrolet,200,running,0,28,0,Oval
23,Michigan,14,25,42,TyDillon,Ferris(PettyGMSMotorsports),Chevrolet,200,running,0,23,0,Oval
23,Michigan,15,33,6,BradKeselowski,Castrol(JackRoush),Ford,200,running,0,28,0,Oval
23,Michigan,16,19,17,ChrisBuescher,LeBronJamesFamilyFoundation(JackRoush),Ford,200,running,1,27,0,Oval
23,Michigan,17,21,31,JustinHaley,LeafFilterGutterProtection(MatthewKaulig),Chevrolet,200,running,0,20,0,Oval
23,Michigan,18,31,33,AustinHill,BennettTransportation(RichardChildress),Chevrolet,200,running,0,0,0,Oval
23,Michigan,19,32,7,CoreyLaJoie,SchluterSystems(SpireMotorsports),Chevrolet,200,running,0,18,0,Oval
23,Michigan,20,23,14,ChaseBriscoe,RushTruckCenters/Cummins(StewartHaasRacing),Ford,200,running,0,18,0,Oval
23,Michigan,21,35,77,JoshBilicki,MichiganState/ZeiglerAuto(SpireMotorsports),Chevrolet,200,running,0,0,0,Oval
23,Michigan,22,34,51,CodyWare,NurtecODT(RickWare),Ford,200,running,0,15,0,Oval
23,Michigan,23,36,78,B.J.McLeod,Blaster(B.J.McLeod),Ford,199,running,1,0,0,Oval
23,Michigan,24,22,1,RossChastain,AdventHealth(TrackhouseRacing),Chevrolet,199,running,29,18,0,Oval
23,Michigan,25,15,99,DanielSuarez,WorldwideExpress(TrackhouseRacing),Chevrolet,198,running,33,21,0,Oval
23,Michigan,26,2,20,ChristopherBell,SiriusXM(JoeGibbs),Toyota,193,crash,31,28,1,Oval
23,Michigan,27,37,38,ToddGilliland,FirstPhase(BobJenkins),Ford,188,running,0,10,0,Oval
23,Michigan,28,14,34,MichaelMcDowell,MartinTransportationSystems(BobJenkins),Ford,187,running,0,9,0,Oval
23,Michigan,29,6,8,TylerReddick,GuaranteedRate(RichardChildress),Chevrolet,110,engine,0,8,0,Oval
23,Michigan,30,12,16,NoahGragson,ChevyAccessories(MatthewKaulig),Chevrolet,109,crash,0,0,0,Oval
23,Michigan,31,17,41,ColeCuster,HaasTooling.com(StewartHaasRacing),Ford,94,crash,0,6,0,Oval
23,Michigan,32,27,21,HarrisonBurton,Ford20YearSrMasterTechs(WoodBrothers),Ford,29,crash,0,5,0,Oval
23,Michigan,33,28,47,RickyStenhouseJr,KrogerHealth/SweetLeaf(JTG-DaughertyRacing),Chevrolet,25,crash,0,4,0,Oval
23,Michigan,34,18,10,AricAlmirola,Smithfield(StewartHaasRacing),Ford,25,crash,0,3,0,Oval
23,Michigan,35,29,15,J.J.Yeley,RWR(RickWare),Ford,24,crash,0,0,0,Oval
23,Michigan,36,3,18,KyleBusch,InterstateBatteries(JoeGibbs),Toyota,24,crash,0,1,0,Oval
23,Michigan,37,5,2,AustinCindric,DiscountTire(RogerPenske),Ford,24,crash,0,1,0,Oval
24,Richmond,1,13,4,KevinHarvick,Mobil1(StewartHaasRacing),Ford,400,running,55,47,5,Oval
24,Richmond,2,21,20,ChristopherBell,Rheem(JoeGibbs),Toyota,400,running,0,35,0,Oval
24,Richmond,3,18,17,ChrisBuescher,Fastenal(JackRoush),Ford,400,running,0,38,0,Oval
24,Richmond,4,3,11,DennyHamlin,FedExFreight(JoeGibbs),Toyota,400,running,22,50,0,Oval
24,Richmond,5,23,9,ChaseElliott,NAPAAutoParts(RickHendrick),Chevrolet,400,running,1,35,0,Oval
24,Richmond,6,17,22,JoeyLogano,ShellPennzoil(RogerPenske),Ford,400,running,222,45,1,Oval
24,Richmond,7,6,19,MartinTruexJr,BassProShops(JoeGibbs),Toyota,400,running,0,31,0,Oval
24,Richmond,8,32,10,AricAlmirola,Smithfield(StewartHaasRacing),Ford,400,running,0,34,0,Oval
24,Richmond,9,29,18,KyleBusch,M&M's(JoeGibbs),Toyota,400,running,0,29,0,Oval
24,Richmond,10,10,12,RyanBlaney,BodyArmor(RogerPenske),Ford,400,running,1,38,0,Oval
24,Richmond,11,4,24,WilliamByron,LibertyUniversity(RickHendrick),Chevrolet,400,running,0,32,0,Oval
24,Richmond,12,33,2,AustinCindric,MenardsDuracell(RogerPenske),Ford,399,running,0,25,0,Oval
24,Richmond,13,11,23,BubbaWallace,Leidos(23XIRacing),Toyota,399,running,0,24,0,Oval
24,Richmond,14,1,5,KyleLarson,HendrickCars.com(RickHendrick),Chevrolet,399,running,11,40,0,Oval
24,Richmond,15,8,6,BradKeselowski,RoushParts.com(JackRoush),Ford,399,running,0,29,0,Oval
24,Richmond,16,12,3,AustinDillon,HukPerformanceFishing(RichardChildress),Chevrolet,399,running,0,21,0,Oval
24,Richmond,17,22,42,TyDillon,Allegiant(PettyGMSMotorsports),Chevrolet,398,running,0,20,0,Oval
24,Richmond,18,2,1,RossChastain,MooseFraternity(TrackhouseRacing),Chevrolet,398,running,80,29,1,Oval
24,Richmond,19,24,99,DanielSuarez,CommScope(TrackhouseRacing),Chevrolet,398,running,0,18,0,Oval
24,Richmond,20,5,48,AlexBowman,Ally(RickHendrick),Chevrolet,398,running,0,20,0,Oval
24,Richmond,21,27,31,JustinHaley,LeafFilterGutterProtection(MatthewKaulig),Chevrolet,398,running,0,16,0,Oval
24,Richmond,22,20,47,RickyStenhouseJr,Kroger/Kleenex(JTG-DaughertyRacing),Chevrolet,398,running,6,15,0,Oval
24,Richmond,23,15,14,ChaseBriscoe,HighPoint.com(StewartHaasRacing),Ford,397,running,0,16,0,Oval
24,Richmond,24,19,16,NoahGragson,ChevyAccessories(MatthewKaulig),Chevrolet,397,running,0,0,0,Oval
24,Richmond,25,30,21,HarrisonBurton,MenardsDutchBoy(WoodBrothers),Ford,397,running,0,12,0,Oval
24,Richmond,26,7,41,ColeCuster,JacobConstruction(StewartHaasRacing),Ford,397,running,2,13,0,Oval
24,Richmond,27,16,38,ToddGilliland,ThePeteStore(BobJenkins),Ford,397,running,0,10,0,Oval
24,Richmond,28,31,7,CoreyLaJoie,Built.com(SpireMotorsports),Chevrolet,397,running,0,9,0,Oval
24,Richmond,29,34,34,MichaelMcDowell,ChicagoPneumaticCompressors(BobJenkins),Ford,395,running,0,8,0,Oval
24,Richmond,30,25,77,LandonCassill,Voyager:CryptoforAll(SpireMotorsports),Chevrolet,395,running,0,0,0,Oval
24,Richmond,31,26,8,TylerReddick,3CHI(RichardChildress),Chevrolet,394,running,0,6,0,Oval
24,Richmond,32,35,15,J.J.Yeley,RickWare,Ford,393,running,0,0,0,Oval
24,Richmond,33,36,78,B.J.McLeod,Blaster(B.J.McLeod),Ford,392,running,0,0,0,Oval
24,Richmond,34,28,51,CodyWare,NurtecODT(RickWare),Ford,391,running,0,3,0,Oval
24,Richmond,35,9,43,ErikJones,FOCUSfactor(PettyGMSMotorsports),Chevrolet,240,crash,0,2,0,Oval
24,Richmond,36,14,45,TyGibbs,JordanBrand(23XIRacing),Toyota,180,engine,0,0,0,Oval
25,WatkinsGlen,1,13,4,KevinHarvick,Mobil1(StewartHaasRacing),Ford,400,running,55,47,5,Road
25,WatkinsGlen,2,21,20,ChristopherBell,Rheem(JoeGibbs),Toyota,400,running,0,35,0,Road
25,WatkinsGlen,3,18,17,ChrisBuescher,Fastenal(JackRoush),Ford,400,running,0,38,0,Road
25,WatkinsGlen,4,3,11,DennyHamlin,FedExFreight(JoeGibbs),Toyota,400,running,22,50,0,Road
25,WatkinsGlen,5,23,9,ChaseElliott,NAPAAutoParts(RickHendrick),Chevrolet,400,running,1,35,0,Road
25,WatkinsGlen,6,17,22,JoeyLogano,ShellPennzoil(RogerPenske),Ford,400,running,222,45,1,Road
25,WatkinsGlen,7,6,19,MartinTruexJr,BassProShops(JoeGibbs),Toyota,400,running,0,31,0,Road
25,WatkinsGlen,8,32,10,AricAlmirola,Smithfield(StewartHaasRacing),Ford,400,running,0,34,0,Road
25,WatkinsGlen,9,29,18,KyleBusch,M&M's(JoeGibbs),Toyota,400,running,0,29,0,Road
25,WatkinsGlen,10,10,12,RyanBlaney,BodyArmor(RogerPenske),Ford,400,running,1,38,0,Road
25,WatkinsGlen,11,4,24,WilliamByron,LibertyUniversity(RickHendrick),Chevrolet,400,running,0,32,0,Road
25,WatkinsGlen,12,33,2,AustinCindric,MenardsDuracell(RogerPenske),Ford,399,running,0,25,0,Road
25,WatkinsGlen,13,11,23,BubbaWallace,Leidos(23XIRacing),Toyota,399,running,0,24,0,Road
25,WatkinsGlen,14,1,5,KyleLarson,HendrickCars.com(RickHendrick),Chevrolet,399,running,11,40,0,Road
25,WatkinsGlen,15,8,6,BradKeselowski,RoushParts.com(JackRoush),Ford,399,running,0,29,0,Road
25,WatkinsGlen,16,12,3,AustinDillon,HukPerformanceFishing(RichardChildress),Chevrolet,399,running,0,21,0,Road
25,WatkinsGlen,17,22,42,TyDillon,Allegiant(PettyGMSMotorsports),Chevrolet,398,running,0,20,0,Road
25,WatkinsGlen,18,2,1,RossChastain,MooseFraternity(TrackhouseRacing),Chevrolet,398,running,80,29,1,Road
25,WatkinsGlen,19,24,99,DanielSuarez,CommScope(TrackhouseRacing),Chevrolet,398,running,0,18,0,Road
25,WatkinsGlen,20,5,48,AlexBowman,Ally(RickHendrick),Chevrolet,398,running,0,20,0,Road
25,WatkinsGlen,21,27,31,JustinHaley,LeafFilterGutterProtection(MatthewKaulig),Chevrolet,398,running,0,16,0,Road
25,WatkinsGlen,22,20,47,RickyStenhouseJr,Kroger/Kleenex(JTG-DaughertyRacing),Chevrolet,398,running,6,15,0,Road
25,WatkinsGlen,23,15,14,ChaseBriscoe,HighPoint.com(StewartHaasRacing),Ford,397,running,0,16,0,Road
25,WatkinsGlen,24,19,16,NoahGragson,ChevyAccessories(MatthewKaulig),Chevrolet,397,running,0,0,0,Road
25,WatkinsGlen,25,30,21,HarrisonBurton,MenardsDutchBoy(WoodBrothers),Ford,397,running,0,12,0,Road
25,WatkinsGlen,26,7,41,ColeCuster,JacobConstruction(StewartHaasRacing),Ford,397,running,2,13,0,Road
25,WatkinsGlen,27,16,38,ToddGilliland,ThePeteStore(BobJenkins),Ford,397,running,0,10,0,Road
25,WatkinsGlen,28,31,7,CoreyLaJoie,Built.com(SpireMotorsports),Chevrolet,397,running,0,9,0,Road
25,WatkinsGlen,29,34,34,MichaelMcDowell,ChicagoPneumaticCompressors(BobJenkins),Ford,395,running,0,8,0,Road
25,WatkinsGlen,30,25,77,LandonCassill,Voyager:CryptoforAll(SpireMotorsports),Chevrolet,395,running,0,0,0,Road
25,WatkinsGlen,31,26,8,TylerReddick,3CHI(RichardChildress),Chevrolet,394,running,0,6,0,Road
25,WatkinsGlen,32,35,15,J.J.Yeley,RickWare,Ford,393,running,0,0,0,Road
25,WatkinsGlen,33,36,78,B.J.McLeod,Blaster(B.J.McLeod),Ford,392,running,0,0,0,Road
25,WatkinsGlen,34,28,51,CodyWare,NurtecODT(RickWare),Ford,391,running,0,3,0,Road
25,WatkinsGlen,35,9,43,ErikJones,FOCUSfactor(PettyGMSMotorsports),Chevrolet,240,crash,0,2,0,Road
25,WatkinsGlen,36,14,45,TyGibbs,JordanBrand(23XIRacing),Toyota,180,engine,0,0,0,Road
26,Daytona,1,21,3,AustinDillon,BREZTRI(RichardChildress),Chevrolet,160,running,10,41,5,Super Speedway
26,Daytona,2,6,8,TylerReddick,Cheddar'sScratchKitchen(RichardChildress),Chevrolet,160,running,13,39,0,Super Speedway
26,Daytona,3,14,2,AustinCindric,MenardsMaytag(RogerPenske),Ford,160,running,13,34,0,Super Speedway
26,Daytona,4,35,77,LandonCassill,Voyager:CryptoforAll(SpireMotorsports),Chevrolet,160,running,0,0,0,Super Speedway
26,Daytona,5,37,62,NoahGragson,BeardMotorsports/SouthPoint(BeardMotorsports),Chevrolet,160,running,0,0,0,Super Speedway
26,Daytona,6,33,51,CodyWare,NurtecODT(RickWare),Ford,160,running,0,31,0,Super Speedway
26,Daytona,7,36,78,B.J.McLeod,NASCARRivals(B.J.McLeod),Ford,160,running,2,0,0,Super Speedway
26,Daytona,8,13,19,MartinTruexJr,BassProShops(JoeGibbs),Toyota,160,running,1,44,0,Super Speedway
26,Daytona,9,34,15,DavidRagan,SelectBlinds/JacobCompanies(RickWare),Ford,160,running,0,28,0,Super Speedway
26,Daytona,10,22,18,KyleBusch,InterstateBatteries(JoeGibbs),Toyota,160,running,7,44,1,Super Speedway
26,Daytona,11,30,23,BubbaWallace,DoorDash(23XIRacing),Toyota,159,running,2,36,0,Super Speedway
26,Daytona,12,3,22,JoeyLogano,ShellPennzoil(RogerPenske),Ford,158,running,14,42,1,Super Speedway
26,Daytona,13,23,45,TyGibbs,MonsterEnergy(23XIRacing),Toyota,158,running,0,0,0,Super Speedway
26,Daytona,14,10,48,AlexBowman,Ally(RickHendrick),Chevrolet,156,running,11,23,0,Super Speedway
26,Daytona,15,16,12,RyanBlaney,AdvanceAutoParts(RogerPenske),Ford,154,running,0,22,0,Super Speedway
26,Daytona,16,15,41,ColeCuster,Autodesk/HaasTooling.com(StewartHaasRacing),Ford,153,running,0,21,0,Super Speedway
26,Daytona,17,11,43,ErikJones,FOCUSfactor(PettyGMSMotorsports),Chevrolet,148,dvp,22,22,0,Super Speedway
26,Daytona,18,25,42,TyDillon,Thorntons(PettyGMSMotorsports),Chevrolet,144,crash,1,19,0,Super Speedway
26,Daytona,19,29,21,HarrisonBurton,DEXImaging(WoodBrothers),Ford,140,dvp,0,26,0,Super Speedway
26,Daytona,20,7,4,KevinHarvick,Mobil1(StewartHaasRacing),Ford,139,crash,0,20,0,Super Speedway
26,Daytona,21,27,10,AricAlmirola,Smithfield(StewartHaasRacing),Ford,138,crash,0,16,0,Super Speedway
26,Daytona,22,20,47,RickyStenhouseJr,Kroger/NOS(JTG-DaughertyRacing),Chevrolet,138,crash,0,20,0,Super Speedway
26,Daytona,23,32,38,ToddGilliland,FirstPhase(BobJenkins),Ford,138,crash,0,19,0,Super Speedway
26,Daytona,24,4,99,DanielSuarez,FreewayInsurance(TrackhouseRacing),Chevrolet,137,crash,2,13,0,Super Speedway
26,Daytona,25,19,11,DennyHamlin,FedExCares(JoeGibbs),Toyota,137,crash,13,20,0,Super Speedway
26,Daytona,26,28,16,DanielHemric,Cirkul(MatthewKaulig),Chevrolet,137,crash,0,0,0,Super Speedway
26,Daytona,27,8,17,ChrisBuescher,FifthThirdBank(JackRoush),Ford,137,crash,1,10,0,Super Speedway
